merchant_id,date,product,weekly_total_price,weekly_total_discount_price,weekly_total_discounts,merchant_name,merchant_area,category,display,description,total_orders,total_revenue,average_discount,most_ordered_item,least_ordered_item
M295,2024-07-28,"Paket 2 Hotdog Cheddar, Firedog, Longdog, Onigiri Spicy Salmon, Onigiri Salted Egg @Gravy.Jaw, Onigiri Rendang Ayam, Ichiban Fruity, Ichiban Matcha, Kohike Mathca Au Lait, Thanks A Latte Chocolate, Miruku Chrysanthemum, Hot Drink 3 In 1, Edamame Salted, Paket Fiesta + Vit Levit, Black Dog, Hotdog Mozarela, Regal Chocolate, Kopi Para Raja, Ichiban Choco, Miruku Thailand Milk Tea, Hotdog Original, Mozarella Topping, Onigiri Chicken Blackpepper, Onigiri Tamago Mayonezu, Jegar Jelly Chrysanthemum, Susu Latte, Kohike Unicorn Blood, Thanks A Latte Coffee, Thanks A Latte Velvet, Xavier Peachgum Dessert, Xavier Snow White Bird Nest, Miruku Ovomaltine, Dessert Time Ximilu, Hot Drink Milo, Onigiri  Spicy Tuna, Onigiri Spicy Chicken, Jegar Luo Han Kuo, Joy Tea Sport Drink, Kohike Karamelo Au Lait, Kohike Hanoi Au Lait, Thanks A Latte Taro, Cold Drink Cappuccino, Extra Cheddar, Onigiri Original Chicken, Onigiri Original Salmon, Matcha Oreo, Thanks A Latte  Matcha, Xavier Gum Creammy Dessert, Miruku Green Tea, Hot Drink Chococinno, Hot Drink Teh Tarik, Cold Drink Vanilla Latte, Cold Drink Sjora, Edamame Original, Paket Dessert Time + 1 Hotdog Original, Onigiri Crab Mayo, Onigiri Mala, Onigiri Ayam Geprek, Kohike Fujisan Au Lait, Hot Drink Black, Hot Drink Cappucinno, Cold Drink Tiramisu",1406900.0,0.0,0,"K3 Mart, Sumatera",medan,Jajanan,Paket Promo,,62,1406900.0,0.0,Paket 2 Hotdog Cheddar,Paket 2 Hotdog Cheddar
M296,2024-07-21,"Lele Goreng, Ikan Nila Tauco, Ikan Bawal Pedas Manis, Tempe Goreng, Timun Serut, Lemon Tea, Juice Jeruk, Sotong Bakar Besar, Ayam Saos Tiram, Cumi Saos Tiram, Ikan Kakap Tauco, Ikan Kakap Asam Manis, Ikan Kerapu Bakar, Ikan Kerapu Goreng, Ikan Nila Goreng, Ikan Bawal Asam Manis, Terong Bakar",790000.0,0.0,0,Kabayan Seafood Bandung,medan,Aneka nasi/Ayam & bebek/Seafood,Aneka Gorengan/Pecel Lele,Nasi,17,790000.0,0.0,Lele Goreng,Lele Goreng
M296,2024-07-28,"Ikan Gembung Bakar+Nasi, Ayam Asam Manis, Cumi Pedas Manis, Cumi Bakar, Ikan Bawal Goreng Tepung, Ikan Kerapu Soas Tiram, Ikan Kerapu Asam Manis, Ikan Gurami Pedas Manis, Ikan Gurami Saos Tiram, Ikan Camin Bakar, Ceker Goreng, Bebek Goreng, Udang Saos Tiram, Ikan Nila Bakar, Cah Kangkung, Jengkol Goreng, Pete Goreng/Bakar, Tahu Goreng, Hati Rempelo, Kepala Ayam, Cumi Saos Tiram Pete-nasi, Ayam Goreng, Ayam Pedas Manis, Burung Goreng, Udang Tauco, Ikan Kakap Bakar, Ikan Kakap Goreng Tepung, Ikan Kerapu Tauco, Ikan Nila Asam Manis, Ikan Bawal Tauco, Ikan Gurami Panggang, Ikan Gurami Tauco, Bebek Bakar, Cumi Tauco, Ikan Kerapu Pedas Manis, Ayam Bakar, Cumi Goreng Tepung, Udang Goreng Tepung, Ikan Bawal Panggang, Ikan Gurami Goreng, Terong Goreng, Terong Belanda, Cumi Tumis Petai, Udang Pedas Manis, Ikan Kakap Pedas Manis, Ikan Nila Saos Tiram, Ikan Gembung Goreng, Badak",2676500.0,0.0,0,Kabayan Seafood Bandung,medan,Aneka nasi/Ayam & bebek/Seafood,Seafood,Per Ekor,48,2676500.0,0.0,Ikan Gembung Bakar+Nasi,Ikan Gembung Bakar+Nasi
M297,2024-07-21,"Bakpao Coklat, Bakpao Obak/Daging Kecap",27600.0,0.0,0,Kai Xing Pao,medan,Jajanan/Chinese/Roti,"Makanan, Kue, Jajanan",Bakpao Isi Coklat,2,27600.0,0.0,Bakpao Coklat,Bakpao Coklat
M297,2024-07-28,"Bakpao Chasiew/Daging Saus Bbq, Bakpao Obak Cabe Rawit, Bakpao Kelapa Inti, Obak Komplit, Mantou/Pao Kosong, Bakpao Abon Ayam, Bakpao Obak Lapchiong Cabe Rawit, Bakpao Tausa/ Kacang Merah, Bakpao Kacang / Peanut, Bakpao Choco Cheese /Cokkat Keju, Bakpao Kacang Ijo Pandan",158800.0,0.0,0,Kai Xing Pao,medan,Jajanan/Chinese/Roti,"Makanan, Kue, Jajanan",Bakpao Isi Daging Saus Bbq,11,158800.0,0.0,Bakpao Chasiew/Daging Saus Bbq,Bakpao Chasiew/Daging Saus Bbq
M298,2024-07-21,"Nasi Goreng Kampung + Telur, Indomie Seafood, Indomie Goreng, Roti Bakar Chocolate Kacang, Teh Tarik Hijau, Teh Jahe, Teh Hijau, Espresso., Nugget Pisang Original, Spagheti Sauce Black, Kupie Cokelat Oreo Blended, Teh Tarik., Kupie Blanded Ori, Kupie Kocok, Capuccino, Sanger Espresso, Huzzelnut Milk Coffee, Dimsum Kepiting.",309000.0,0.0,0,"Kantor Kupie, Stabat",medan,Kopi/Aneka nasi,Makanan,Indomie + Udang,18,309000.0,0.0,Nasi Goreng Kampung + Telur,Nasi Goreng Kampung + Telur
M298,2024-07-28,"Nuget Pisang Coklat, Mie Terocok Ayam, Nasi Goreng Seafood, Nasi Goreng Ayam, Indomie Kuahh, Roti Bakar Coklat Keju, Ayam Selimut., Mozarela Stick, Teh Hijau Mint, Sanger., Kupie, Kupie. Susu, Kupie Pahit, Milo Ice Blended., Badak., Cappucino Arabica, Mie Terocok, Nasi Bakar Ayam Goreng, Lemontea, Jus Alpukat., Jus Wortel., Jus Wortel Susu, Jus Terong Belanda., Susu Putih Cincau, Long Black, Dimsum Mix, Dimsum R.laut., Kentang Goreng, Nugget Pisang Coklat Keju, Ayam Kriuk Bumbu Merah, Teh Tarik Hijau Cincau, Jus Jeruk., Jus Timun, Timun Serut, Susu Putih, Nasi Bakar Original., Roti Bakar Chocolate, Lemon Tea Mint, Jus Buah Naga., Sanger Kocok, Kupie Oreo Blended, Lumpia Kulit Tahu, Chicken Finger, Nasi Bakar Ayam Bakar, Indomie Bakso, Indomie Jamur Enoki, Kupie Coklat Blended, Chocolate Oreo Ice Blended, Teh Tarik Cincau, Jus Jeruk Susu, Teh Manis, Capuccino Blended, Dimsum Ayam, Saus Dimsum, Dimsum Udang., Sop Ayam Kriuk, Ayam Di Cabein + Nasi, Chocolate Ice Blended, Milo",1059000.0,0.0,0,"Kantor Kupie, Stabat",medan,Kopi/Aneka nasi,Makanan,Nuget Pisang Toping Coklat,59,1059000.0,0.0,Nuget Pisang Coklat,Nuget Pisang Coklat
M299,2024-07-21,"Avocatto Choco, Lemon Lime, Es Matcha Latte, Lemon Yakult, Es Hojicha Cheese, Kosuka (Kopi Susu Karamel) Purin, Espresso, 2 Cookies & Cream & 2 Avocatto, 2 Es Hojicha & 2 Es Yakult Berry, Coffeenade, Coco Latte, Honey Lemon, Es Strawberry Cheesecake, Kopi Nam 1 Lt, 2 Es Kopi Kulo & 2 Es Lemon Lime, 1 Cokelat 1L + 1 Es Kopi Kulo",688000.0,0.0,0,"Kedai Kopi Kulo, Setiabudi",medan,Kopi/Minuman,Coffee,Espresso + Fresh Alpukat + Ice Cream Coklat.,16,688000.0,0.0,Avocatto Choco,Avocatto Choco
M299,2024-07-28,"Es Kopi Baileys, Es Cokelat, Es Cokelat Keju, Matcha Latte, Kopi Kulo, Cokelat Purin, Kopi Kulo 1 Lt, 1 Es Kopi Berry + 1 Rose Pedro Latte + 1 Sisuka Purin, 1 Kopi Baileys 1L + 1 Lemon Lime, 3 Cookies N Cream, Es Kopi diRegalin, Es Kopi Kulo, Es Matcha Keju, Es Yakult Berry, Kopi Baileys, Kopi Hitam, Matcha Purin, Hojicha Purin, Kopi Baileys Purin, 2 Es Kopi Kulo & 2 Es Coklat, 1 Es Kopi Kulo + 1 Kulocado, 1 Kopi Nam 1L + 1 Lemon Lime, Es Kopi Kulo Untuk Driver, Es Kopi Berry, Es Kulocado, Pink Paradise, Hojicha, Coklat 1 Lt, Kopi Baileys 1 Lt, 4 Es Kopi Kulo, 1 Kopi Kulo 1L + 1 Es Cokelat, 1 Matcha Latte 1L + 1 Es Cokelat, Es Kopi Item, Es Kopi SpeKULO, Victory Caramel Frappe, Es Blackforest, Es Hojicha, Es Regalin Aja, Cocolapa, Purin Caramel, Matcha Latte 1 Lt, Hojicha Latte 1 Lt, 1 Hojicha 1L + 1 Es Kopi Kulo, Es Kopi Keju, Revive Matcha Caramel, King Biscoff Blend, Kopi SpeKULO, Sisuka (Susu Karamel) Purin, 2 Es Kopi Item, Avocatto Vanilla, Es Kopi Nam, Cookies & Cream, Pinacoco, Coklat, Kopi Latte, 1 Kopi Nam + 1 Lemon Yakult + Honey Lemon",2247000.0,0.0,0,"Kedai Kopi Kulo, Setiabudi",medan,Kopi/Minuman,Coffee,Espresso + Susu + Gula Kelapa + Baileys. Non Alcohol,56,2247000.0,0.0,Es Kopi Baileys,Es Kopi Baileys
M300,2024-07-21,"Full Sosis Noodle Small, Full Sosis Potato Medium, Full Sosis Noodle Medium, Sosis Mozza Noodle Medium, Full Mozza Potato Small, Rotbar Pastry Crunchy, Topokki Original, Rabokki Seafood",143500.0,0.0,0,"Kedans, Stabat",medan,Jajanan/Korea/Roti,Corndog Sosis Mozza Noodle (Mie),"Stick isi Full Sosis berbalut adonan roti dengan topping Mie diberi saus pedas, mayo dan saus keju",8,143500.0,0.0,Full Sosis Noodle Small,Full Sosis Noodle Small
M300,2024-07-28,"Sosis Mozza Potato Small, Topokki Mozzarella, Sosis Mozza Original Small, Full Mozza Noodle Medium, Sosis Mozza Potato Medium, Full Sosis Original Small, Sosis Mozza Original Medium, Full Sosis Potato Small, Sweet Mozzarella Small, Sweet Mozzarella Medium, Sweet Mozzarella Crunchy Small, Sweet Mozzarella Crunchy Medium, Full Sosis Original Medium, Full Mozza Noodle Small, Full Mozza Original Small, Full Mozza Original Medium, Full Mozza Potato Medium, Topokki Seafood, Sosis Mozza Noodle Small, Rabokki Original, Rabokki Mozzarella",359750.0,0.0,0,"Kedans, Stabat",medan,Jajanan/Korea/Roti,Corndog Sosis Mozza Potato (Kentang),"Stick isi Sosis + Keju Mozzarella berbalut adonan roti dengan topping kentang diberi saus pedas, mayo dan saus keju",21,359750.0,0.0,Sosis Mozza Potato Small,Sosis Mozza Potato Small
M301,2024-07-21,"Red Velvet, Bubble Gum, Melon Lime, Cappucino Oreo Blend, Coffee Cocopandan, Red Sweet",100000.0,90000.0,6,KENZO BOBA,medan,Minuman/Thailand/Kopi,"Boba,Coffee,Thai Tea",,6,10000.0,0.9,Red Velvet,Red Velvet
M301,2024-07-28,"Blackforest, Manggo, Hazelnut Choco, Brown Sugar, Taro, Vanilla Latte, Orange Lime, Milo Oreo Blend, Coffee Caramel, Cokelat Original, Avocado, Lychea Tea, Lychee Lime, Coffee Latte Melon, Coffee Latte Original, Durian Sweet, Coffee Oreo Blend",282000.0,253800.0,17,KENZO BOBA,medan,Minuman/Thailand/Kopi,"Boba,Coffee,Thai Tea",,17,28200.0,0.9,Blackforest,Blackforest
M302,2024-07-21,"Paket Jomblo, Paket Seru Ber 2",137500.0,0.0,0,Kerang Pink,medan,Seafood,PAKET JOMBLO,1 Varian + Jagung,2,137500.0,0.0,Paket Jomblo,Paket Jomblo
M302,2024-07-28,"Paket Jomblo Ber 3, Paket Jomblo Rame-rame, Paket Seru Ber 3, Paket Mantap Ber 2, Paket Mantap Rame-rame, Paket Kompak Ber 2, Paket Kompak Ber 3, Paket Seru Rame-rame, Paket Mantap Ber 3, Paket Jomblo Ber 2, Paket Kompak Rame-rame",1692500.0,0.0,0,Kerang Pink,medan,Seafood,PAKET JOMBLO,3 Varian + Jagung,11,1692500.0,0.0,Paket Jomblo Ber 3,Paket Jomblo Ber 3
M303,2024-07-21,"Ciput Macan, Mentarang",41000.0,0.0,0,Kerang Rebus Sumatra ,medan,Seafood,Ciput Macan,Ciput Macan,2,41000.0,0.0,Ciput Macan,Ciput Macan
M303,2024-07-28,"Panggang Pulut, Kupang, Pisau Lipat, Kemudi Kapal, Kepah, Kerang Batu / Dagok, Ciput Unam, Ciput Unam, Lokan, Kerang Bulu, Ciput Bulan, Gayam, Blangkas",288000.0,0.0,0,Kerang Rebus Sumatra ,medan,Seafood,Panggang Pulut,Panggang Pulut,13,288000.0,0.0,Ciput Unam,Panggang Pulut
M304,2024-07-21,"Hot & Cheesy Chicken, Perkedel, Crispy Strips, Coca Cola, Fanta, Hot Chocolate, Super Besar 8, Winger Seasoning, Cream Puff 1Pc, Ichi Ocha, Chokocha Float, Pudding, Kombo Super Star Ber 3, Hazelnut Coffee, Krusher Double Chocolate",495000.0,0.0,0,"KFC, Home Centra",medan,Cepat saji,Hot Deals,Hot & Cheesy Chicken,15,495000.0,0.0,Hot & Cheesy Chicken,Hot & Cheesy Chicken
M304,2024-07-28,"Snack Bucket 2, Snack Bucket 1, Original Chicken, Krunchy Burger, Chaki Kids Meal A Coloring Kit, Americano, Burger Combo, Super Besar 4, Colonel Yakiniku Rice, KFC Soup, Crispy Chicken, Ovaltine 125 ML, Mocha Float, Double Choco Donut, Ice Blended Chocolate, Fun Fries Seasoning, Chicken Strips Seasoning, Tote Bag KFC, Spaghetti Deluxe, Choco Nut Donut, Hot English Breakfast, Krusher Cookies N Cream, KFC Red Hot Bento, Very Berry Float, Super Besar 7, Super Besar 5, Combo Chicken Porridge, Super Besar 1, Spaghetti Supreme, Krispy Burger, French Fries Large, Oriental Bento, Colonel Burger, Chaki Kids Meal B Coloring Kit, Es Kopi Susu, Golden Combo 1, Yubari Float, Super Besar 6, Super Besar 3, Super Besar 2, Cream Soup, Rice, Cream Puff 2Pc, Cookie Crmb Donut, Cheese Donut, 1/2dz Donut, Ice Lemon Tea, Golden Combo 2, Wing Original, 9Pcs, Winger Bucket*, Combo Original Porridge, Pom Pom, Twisty, Fish Fillet, French Fries Regular, Sprite, Mango Float, Kombo Super Star Ber 2, Cappucino, Cafe Latte, Iced Latte, Ice Blended Cappucino",1887500.0,0.0,0,"KFC, Home Centra",medan,Cepat saji,Alacarte,2 pcs Chicken Strip + 1 Fun Fries + 1 KFC Winger + 6 Chicken Ball,63,1887500.0,0.0,Snack Bucket 2,Snack Bucket 2
M305,2024-07-21,"Burger Combo, Fun Fries Seasoning, Spaghetti Deluxe, Original Chicken, Perkedel, 9Pcs, French Fries Regular, Coca Cola, Cappucino, Krusher Double Chocolate, Super Besar 4, Spaghetti Supreme, Combo Original Porridge, French Fries Large, Kombo Super Star Ber 3, Cafe Latte, Hot English Breakfast, Es Kopi Susu, Iced Latte",644500.0,0.0,0,"KFC, Marelan Raya Medan",medan,Cepat saji,Combo,1 OR Burger + 1 French Fries Reguler + 1 Coca-Cola reg.,19,644500.0,0.0,Burger Combo,Burger Combo
M305,2024-07-28,"Winger Seasoning, KFC Soup, Fish Fillet, Crispy Strips, Colonel Burger, Ovaltine 125 ML, Choco Nut Donut, Cheese Donut, Golden Combo 1, Golden Combo 2, Super Besar 6, Colonel Yakiniku Rice, Chicken Strips Seasoning, Cream Puff 2Pc, Chokocha Float, Fanta, Cookie Crmb Donut, Very Berry Float, Super Besar 7, Super Besar 8, Super Besar 2, Snack Bucket 1, Pom Pom, Kombo Super Star Ber 2, Chaki Kids Meal B Coloring Kit, Double Choco Donut, Americano, Hazelnut Coffee, Yubari Float, Cream Soup, Crispy Chicken, Cream Puff 1Pc, Twisty, Mango Float, Hot Chocolate, Ice Lemon Tea, KFC Red Hot Bento, Snack Bucket 2, Rice, Oriental Bento, Sprite, 1/2dz Donut, Ice Blended Cappucino, Ice Blended Chocolate, Hot & Cheesy Chicken, Super Besar 5, Super Besar 3, Combo Chicken Porridge, Super Besar 1, Winger Bucket*, Tote Bag KFC, Wing Original, Krispy Burger, Krunchy Burger, Ichi Ocha, Mocha Float, Pudding, Chaki Kids Meal A Coloring Kit, Krusher Cookies N Cream",1738000.0,0.0,0,"KFC, Marelan Raya Medan",medan,Cepat saji,Alacarte,Winger Seasoning,59,1738000.0,0.0,Winger Seasoning,Winger Seasoning
M306,2024-07-21,"Golden Combo 2, Super Besar 1, Spaghetti Deluxe, Krunchy Burger, Cappucino Nescafe, Chokocha Float, Sprite, Kombo Super Star Ber 2, Hot & Cheesy Chicken, Super Besar 7, Super Besar 1, Chicken Strips Seasoning, Tote Bag KFC, Spaghetti Supreme, Pom Pom, Cream Puff 1Pc, Black Coffee Nescafe, Fanta, Kombo Super Star Ber 3, Chaki Kids Meal A Coloring Kit, Very Berry Float, KFC Red Hot Bento, Cream Soup, Rice, Twisty, Super Besar 5, Crispy Chicken, Crispy Strips, Pudding",824000.0,0.0,0,"KFC, Medan Fair",medan,Cepat saji,Hot Deals,2 pcs Hot & Cheesy Chicken + 1 Rice + 1 Coca-Cola med.,29,824000.0,0.0,Super Besar 1,Golden Combo 2
M306,2024-07-28,"Super Besar 2, Winger Bucket*, KFC Soup, French Fries Regular, Cafe Latte Nescafe, Mocha Float, Chaki Kids Meal A Coloring Kit, 1pcs Creampuff Coffee Nescafe, Burger Combo, Colonel Yakiniku Rice, Krispy Burger, Twisty, French Fries Large, Oriental Bento, Ichi Ocha, Chokocha Float, Mango Float, Coca Cola, Super Besar 8, Spaghetti Supreme, Original Chicken, 9Pcs, Krispy Burger, Cream Puff 1Pc, Oriental Bento, Ovaltine 125 ML, Pudding, Chaki Kids Meal B Coloring Kit, Golden Combo 1, Super Besar 3, Super Besar 6, Super Besar 2, Fun Fries Seasoning, Cream Puff 2Pc, Golden Combo 1, 1pcs Creampuff Coffee Nescafe, Burger Combo, Chicken Strips Seasoning, Crispy Chicken, Pom Pom, Crispy Strips, Colonel Burger, Yubari Float, Very Berry Float, KFC Red Hot Bento, Super Besar 4, Super Besar 8, Winger Seasoning, Spaghetti Deluxe, Original Chicken, Colonel Burger, Cappucino Nescafe, Cafe Latte Nescafe, Super Besar 5, Winger Seasoning, Tote Bag KFC, Perkedel, Cream Puff 2Pc, Fanta, KFC Soup, Wing Original, Sprite, Kombo Super Star Ber 2, Yubari Float, Super Besar 4, Super Besar 6, Super Besar 7, French Fries Large, Mango Float, Coca Cola, Kombo Super Star Ber 3, Golden Combo 2, Cream Soup, Rice, Krunchy Burger, French Fries Regular, Mocha Float, Chaki Kids Meal B Coloring Kit, Hot & Cheesy Chicken, Super Besar 3, Fun Fries Seasoning, Colonel Yakiniku Rice, Wing Original, Fish Fillet, Black Coffee Nescafe, Ichi Ocha, Winger Bucket*, Perkedel, 9Pcs, Fish Fillet, Ovaltine 125 ML",3008000.0,0.0,0,"KFC, Medan Fair",medan,Cepat saji,Combo,2 pcs Chicken + 1 Rice + 1 cup Coca-Cola,91,3008000.0,0.0,Super Besar 2,Fanta
M307,2024-07-21,"Golden Combo 1, Burger Combo, Winger Bucket*, Chicken Strips Seasoning, KFC Soup, Colonel Yakiniku Rice, Spaghetti Supreme, French Fries Regular, Very Berry Float, Winger Bucket*, Tote Bag KFC, Snack Bucket 1, Rice, Chokocha Float, Golden Combo 2, Super Besar 8, Fun Fries Seasoning, Winger Seasoning, Perkedel, Wing Original, Cream Puff 1Pc, Cream Puff 2Pc, French Fries Large, Kombo Super Star Ber 2, Chaki Kids Meal B Coloring Kit, 1pcs Creampuff Coffee Nescafe, Super Besar 7, Super Besar 5, Fun Fries Seasoning, Crispy Chicken, Original Chicken, Oriental Bento, Crispy Strips, Cafe Latte Nescafe, Sprite",1206500.0,0.0,0,"KFC, Suzuya Medan",medan,Cepat saji,Hot Deals,1 pc Hot & Cheesy Chicken + 1 Rice + 1 Coca-Cola med.,35,1206500.0,0.0,Winger Bucket*,Golden Combo 1
M307,2024-07-28,"Super Besar 4, Spaghetti Deluxe, 9Pcs, Black Coffee Nescafe, Fanta, Super Besar 8, Cream Soup, Pom Pom, Krispy Burger, 1pcs Creampuff Coffee Nescafe, Super Besar 7, Crispy Chicken, Original Chicken, Twisty, Crispy Strips, Mango Float, Sprite, Golden Combo 2, Hot & Cheesy Chicken, KFC Red Hot Bento, Super Besar 6, Super Besar 1, KFC Soup, Fish Fillet, Cappucino Nescafe, Chaki Kids Meal B Coloring Kit, Hot & Cheesy Chicken, KFC Red Hot Bento, Super Besar 5, Super Besar 2, Snack Bucket 2, Rice, Krispy Burger, Fish Fillet, Chokocha Float, Chaki Kids Meal A Coloring Kit, Fanta, Kombo Super Star Ber 3, Super Besar 1, Pom Pom, Krunchy Burger, Pudding, Coca Cola, Super Besar 4, Chicken Strips Seasoning, Snack Bucket 2, Spaghetti Supreme, Perkedel, Wing Original, Cream Puff 1Pc, Twisty, Colonel Burger, Black Coffee Nescafe, Mocha Float, Mango Float, Yubari Float, Very Berry Float, Super Besar 3, Cream Soup, Colonel Burger, Cafe Latte Nescafe, Mocha Float, Golden Combo 1, Yubari Float, Super Besar 2, Colonel Yakiniku Rice, Spaghetti Deluxe, French Fries Large, Coca Cola, Kombo Super Star Ber 2, Super Besar 6, Tote Bag KFC, Snack Bucket 1, Oriental Bento, Ovaltine 125 ML, Ichi Ocha, Cappucino Nescafe, Kombo Super Star Ber 3, Burger Combo, Super Besar 3, Winger Seasoning, 9Pcs, Krunchy Burger, Cream Puff 2Pc, French Fries Regular, Ovaltine 125 ML, Ichi Ocha, Pudding, Chaki Kids Meal A Coloring Kit",2932500.0,0.0,0,"KFC, Suzuya Medan",medan,Cepat saji,Combo,1 Krunchy Burger + Half Winger + 1 French Fries reg + 1 Coca-Cola reg,89,2932500.0,0.0,Super Besar 4,Very Berry Float
M308,2024-07-21,"Mie Ayam Jamur Special, Chicken Chop With Mushroom Sc, Kway Teow Blackpepper Beef, Coffee C Iced, Coffee Tarik Cincau Iced, Coffee Float Iced, Ice Cincau, Milo Tarik Iced, Hard Boiled Egg, Peanut Butter Toast, Hazelnut Crunchy Toast, Singapore Fried Wonton, Pisang Goreng, Kwe Tiau Siram, Seafood Noodle, Coffee C Hot, Coffee O Iced, Ice Coffee Kampung, Es Kopi Pandan, Bandrek Original",660000.0,0.0,0,"Killiney, DI Panjaitan",medan,Aneka nasi,Noodles,,20,660000.0,0.0,Mie Ayam Jamur Special,Mie Ayam Jamur Special
M308,2024-07-28,"Hard Boiled Egg Kampong, Special Fried Rice, BBQ Chicken Fried Rice, Set Kaya Butter French Toast, Coffee Milo Iced, Lemon Tea Iced, Milo O Hot, Ice Tea Cincau Pandan, Tea C Iced, Char Kwe Tiao, Nasi Ayam Penyet, Killiney Fish Soup With Steamed Rice, Hainan Rice Barbeque Chicken, Seafood Fried Rice, Killiney Kaya Butter Toast, Kaya Butter French Toast, Special Fried Casava, Special Fried Banana, French Fries ( Choise Your Flavour ), Potato Ball With Cheese, Tempe Goreng Kecap Manis Pedas, Risol, Fish And Chips, Coffee Milo Hot, Coffee Tarik Iced, Hot Tea, Tea Tarik Cincau Iced, Ice Kacang, Ice Jagung, Milo Hot, Milo Float Iced, Spice Kopi O (500ml), Prata Curry Chicken, Set Toast Complete, Milo Toast, Pisang.bakar, Minions, Coffee Hot, Coffee O Hot, Hot Tea O, Lychee Ice Tea, Milo O Iced, Lime View, Ice Sarsaparilla Float, Singapore Laksa, Nasi Goreng Kampong, Coffee Tarik Hot, Ice Lemon Honey, Bandrek Susu, Ice Vanilla Creamy, Spice Kopi Tarik (250ml), Spice Kopi Tarik (500ml), Es Kopi Klepon, Prata With Sugar, Choco Crunchy Toast, Choco Cheese Toast, Chicken Strips, Chicken Strips With French Fries, Singapore Mie Rebus, Mie Ayam Barbeque, Hot Tea C, Tea Tarik Hot, Ice Tea Tarik, Ice Orange Lychee, Milo Tarik Cincau Iced, Orange Juice, Ice Sarsaparila, Spice Teh Tarik (250ml), Spice Teh Tarik (500ml), Chicken Curry W/ Steamed Rice, Set Kaya Butter Toast, Bakwan Jagung, Snack Platters, Chicken Chop With Blackpepper Sc, Lemon Tea Hot, Ice Jelly Medan, Milo Tarik Hot, Tea O Iced, Ice Tea Tarik Cream, Spice Kopi O (250ml)",2803000.0,0.0,0,"Killiney, DI Panjaitan",medan,Aneka nasi,Breakfast,Campuran Sayuran Dan Kentang Dengan Keju,80,2803000.0,0.0,Hard Boiled Egg Kampong,Hard Boiled Egg Kampong
M309,2024-07-21,"Nasi + Ayam Asam Manis, Nasi + Ayam Lada Hitam, Ikan Nila Crispy + Nasi, Sanger Arabika Single, Long Black, Coffee Late, Americano, Jus Wortel, Red Velvet, Milo Koboi, Tai Tea, Nasi Goreng Cb.Rawit, Nasi Ayam Saos Padang, Nasi Goreng Telur, Nasi Goreng Granat(pedas), Spaghetti Bolognise, Mie Hun Goreng, Tst, Sanger Arabika Double, Ice Green Tea Coffe Latte, Jus Orange, Jus Nanas, Coklat Milkshake, Vanila Milkshake, Greentea, Indomie Kuah, Nasi Ayam Sambal Lado, Tumis Kangkung",479000.0,0.0,0,"Koboi Cafe, Bromo",medan,Aneka nasi/Ayam & bebek/Kopi,Aneka Ayam,(4ons),28,479000.0,0.0,Nasi + Ayam Asam Manis,Nasi + Ayam Asam Manis
M309,2024-07-28,"Nasi + Ayam Pecak, Indomie Bg Lades, Ifumie Kuah / Goreng, Mocca Cino, Avocado Coffee, Capucino Oreo, Jus Dragon ( Buah Naga ), Jus Melon, Milo, Sop Ayam, Ayam Keremes + Nasi, Ikan Nila Asam Manis + Nasi, Ikan Sambal Pecak + Nasi, Mie Tiaw, Ice Choco Coffe Latte, Ice Cincau Aren, Coklat, Nasi Goreng Belacan, Ikan Sambal Dabu-dabu + Nasi, Nasi Goreng Special, Coffe Tarik, Milk Tea Brown Sugar, Sop Tom Yam Goong Koboi, Nasi + Ayam Geprek, Ayam Sarang Semut + Nasi, Nasi Goreng Kampung, Mie Hun Seafood, Expresso Single, Expresso Double, Coffe Boba Brown Sugar, Pisang Coklat Keju, Nasi Goreng Seafood, Nasi Goreng Setan, Mie Tiaw Seafood, Choco Coffe Latte Jely, Choco Oreo, Jus Alpukat, Jus Apel, Pokat Kocok, Spaghetty Aglio Olio, Dimsum Ayam, Nasi + Ayam Penyet, Ayam Bakar + Nasi, Mie Indonesia, Jus Mangga, Jus Terong Belanda, Strawberry Milkshake, Coklat Koboi, Kentang Goreng, Tumis Toge",1047000.0,0.0,0,"Koboi Cafe, Bromo",medan,Aneka nasi/Ayam & bebek/Kopi,Aneka Ayam,(4ons),50,1047000.0,0.0,Nasi + Ayam Pecak,Nasi + Ayam Pecak
M310,2024-07-21,"Combo 2., Combo 4, Pink Lemonade, Skinny Okinawa Brown Sugar Big Boba, Classic Latte, Lychee Kiwi Dynamite, Okinawa TimTam Big Boba, Caramel Latte, Unicorn Choco, Unicorn Matcha, Okinawa TimTam Big Boba, Yoyogi Cheese, Okinawa Brown Sugar Big Boba 1L, Classic Latte 1L, Black Coffee Mocha Macchiato, Spanish Latte, Combo 6, Rich Okinawa, Cheese/Original Ovaltine Macchiato, Classic Latte 1L, Spanish Latte",1063000.0,170000.0,3,"Kokumi, Sun Plaza",medan,Sweets/Minuman,Menu Promo,Yoyogi Cheese R + Rich Okinawa R,21,893000.0,0.1599247412982126,Spanish Latte,Combo 2.
